certificate_id,capacity_utilization_ratio,time_of_day_plausibility,issuance_velocity,buyer_concentration,serial_duplicate_flag,per_plant_utilization_zscore,generator_benford_deviation,timestamp_collision_flag,per_plant_min_gap_hours,transfer_velocity,capacity_utilization_ratio_scaled,time_of_day_plausibility_scaled,issuance_velocity_scaled,buyer_concentration_scaled,serial_duplicate_flag_scaled,per_plant_utilization_zscore_scaled,generator_benford_deviation_scaled,timestamp_collision_flag_scaled,per_plant_min_gap_hours_scaled,transfer_velocity_scaled
CERT000011,0.3641849179490454,0,4.6094370074999995,0.24597207303974222,0,-0.24764326093911104,0.0,0,27.41888888888889,24.188437469074074,0.022021562084088283,-0.18700753900774347,-0.7804716269350668,0.6778913827617145,-0.26922194417304923,-0.2675751469490682,-0.1177555835995132,-0.3358754552476965,-1.0454771708705595,-0.6667379025776377
CERT000012,0.29003756189175345,0,12.036864966111112,0.24597207303974222,0,0.40213231356152745,0.0,0,168.0,26.81598681759259,-0.0640397828473526,-0.18700753900774347,-0.40299106609488883,0.6778913827617145,-0.26922194417304923,0.43449844944761334,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,-0.5015589402072296
CERT000013,0.19126686016732114,0,0.35065183527777777,0.24597207303974222,0,-1.0977615832491978,0.0,0,153.06722222222223,27.038171971666667,-0.17868094987236177,-0.18700753900774347,-0.9969137956463054,0.6778913827617145,-0.26922194417304923,-1.1861163345978036,-0.1177555835995132,-0.3358754552476965,0.8831045713417215,-0.48759143347904665
CERT000014,0.12246012672055932,0,3.008349084166667,0.24597207303974222,0,-0.8760319163945975,0.0,0,168.0,10.396389155833335,-0.2585435415498316,-0.18700753900774347,-0.8618429402109639,0.6778913827617145,-0.26922194417304923,-0.9465404706449576,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,-1.5337649027091969
CERT000015,0.1385830540928674,0,5.895651757222222,0.24597207303974222,0,-0.311794076899759,0.0,0,168.0,35.84013138685185,-0.239829984011507,-0.18700753900774347,-0.7151029599090666,0.6778913827617145,-0.26922194417304923,-0.33688922374841007,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,0.06573728852820306
CERT000016,0.16907801418439716,0,29.26518114,0.24597207303974222,0,0.15911612977709957,0.0,0,144.19083333333333,28.388623249351856,-0.20443509714487584,-0.18700753900774347,0.47259527252610195,0.6778913827617145,-0.26922194417304923,0.17192279590254067,-0.1177555835995132,-0.3358754552476965,0.7468604915856264,-0.40269630452339
CERT000017,0.11737456775624715,0,3.470109345277778,0.12191192266380237,0,-0.9004837522168558,0.0,0,94.87666666666667,31.154906740462962,-0.2644462475594522,-0.18700753900774347,-0.8383751229114578,-0.7638259829789712,-0.26922194417304923,-0.9729603438872338,-0.1177555835995132,-0.3358754552476965,-0.010064800956363357,-0.2287959220465573
CERT000018,0.13547538519353625,0,26.822535716944444,0.24597207303974222,0,-0.7727813471678088,0.0,0,96.3711111111111,37.78799920069444,-0.24343699280183254,-0.18700753900774347,0.34845389150338746,0.6778913827617145,-0.26922194417304923,-0.8349796467054531,-0.1177555835995132,-0.3358754552476965,0.012873491926997258,0.18818856979781806
CERT000019,0.13042386973300285,0,7.044249015555556,0.12191192266380237,0,-0.5148443147620171,0.0,0,2.049722222222222,29.27357096833333,-0.24930018520129663,-0.18700753900774347,-0.656728359755256,-0.7638259829789712,-0.26922194417304923,-0.556282220868552,-0.1177555835995132,-0.3358754552476965,-1.434869615246851,-0.34706471531809613
CERT000020,0.1601249981915771,0,11.909291711388889,0.24597207303974222,0,0.18174117873543774,0.0,0,168.0,32.85521279435185,-0.214826682745574,-0.18700753900774347,-0.4094746596092387,0.6778913827617145,-0.26922194417304923,0.196368850993237,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,-0.12190742921888004
CERT000021,1.828287260494369,0,15.633608772222223,0.24597207303974222,0,2.0379119009109123,0.0,0,23.950277777777778,17.450746730555554,1.7213757051956025,-0.18700753900774347,-0.22019550393057533,0.6778913827617145,-0.26922194417304923,2.2019358584103195,-0.1177555835995132,-0.3358754552476965,-1.0987170339253036,-1.0902978884590426
CERT000022,0.23782939487076132,0,25.325694876666667,0.24597207303974222,0,-0.6466643434259938,0.0,0,34.841944444444444,47.19898483555556,-0.12463675230315033,-0.18700753900774347,0.27238067705753566,0.6778913827617145,-0.26922194417304923,-0.6987119538919203,-0.1177555835995132,-0.3358754552476965,-0.9315403677623721,0.7798032783571994
CERT000023,0.36040711442535395,0,2.1388092277777777,0.24597207303974222,0,-0.20321319993715123,0.0,0,84.32277777777777,59.10909575944444,0.017636741512948733,-0.18700753900774347,-0.9060351416690772,0.6778913827617145,-0.26922194417304923,-0.2195690754069942,-0.1177555835995132,-0.3358754552476965,-0.17205690129287005,1.5285236649918577
CERT000024,0.2829551143000167,0,25.291150040555557,0.0024167561761546724,0,-0.7986078916612301,0.0,0,12.66,32.15211766638889,-0.07226023732559919,-0.18700753900774347,0.27062502164330365,-2.1524931426209735,-0.26922194417304923,-0.8628848738124124,-0.1177555835995132,-0.3358754552476965,-1.2720119993982024,-0.1661069886867515
CERT000025,0.13320275938572468,1,3.9946537444444443,0.24597207303974222,0,-0.6157832826398542,0.0,0,60.73083333333334,39.83382218740741,-0.24607478387013498,5.343072543078385,-0.8117164578814662,0.6778913827617145,-0.26922194417304923,-0.6653453912547643,-0.1177555835995132,-0.3358754552476965,-0.5341706843554547,0.3167977311554568
CERT000026,0.16563778872164805,0,43.11893060305555,0.24597207303974222,0,-0.3119040049136719,0.0,0,168.0,35.032843417129634,-0.20842809765001605,-0.18700753900774347,1.1766776475009533,0.6778913827617145,-0.26922194417304923,-0.33700799945974985,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,0.014987722493215382
CERT000027,0.14585626005248456,0,16.267331241111112,0.24597207303974222,0,-0.3980116006032029,0.0,0,117.3175,30.4524657237037,-0.23138812013217497,-0.18700753900774347,-0.18798813493201658,0.6778913827617145,-0.26922194417304923,-0.4300460756128587,-0.1177555835995132,-0.3358754552476965,0.33438052751353614,-0.2729543612934279
CERT000028,0.12595886276299711,1,10.69816074388889,0.24597207303974222,0,-0.887333419790614,0.0,0,143.7488888888889,22.443939825833336,-0.25448262899160573,5.343072543078385,-0.47102738006784234,0.6778913827617145,-0.26922194417304923,-0.9587515900611165,-0.1177555835995132,-0.3358754552476965,0.7400770670545064,-0.7764044672534245
CERT000029,0.11365917689753686,0,18.68369946638889,0.24597207303974222,0,-0.4511156067191197,0.0,0,96.22805555555556,31.077072689814813,-0.2687586270055854,-0.18700753900774347,-0.06518222715922617,0.6778913827617145,-0.26922194417304923,-0.48742422588501305,-0.1177555835995132,-0.3358754552476965,0.01067772597254927,-0.23368890254581837
CERT000030,0.264749393455234,0,22.530437977777776,0.07357679914070892,0,-0.7983950937235915,0.0,0,50.89972222222222,46.572990724444445,-0.09339125135848969,-0.18700753900774347,0.13031869439479668,-1.3255340475532642,-0.26922194417304923,-0.8626549485593763,-0.1177555835995132,-0.3358754552476965,-0.6850688370929828,0.7404506177566974
CERT000031,0.1488920971690415,0,6.408531848888889,0.24597207303974222,1,-0.3361862342641322,0.0,1,0.0,22.39790115833333,-0.22786448504744178,-0.18700753900774347,-0.6890371043093985,0.6778913827617145,3.7114168018141793,-0.36324461523544793,-0.1177555835995132,2.9748968893367405,-1.46633089093204,-0.779298654314404
CERT000032,0.2315598548972189,0,1.4001369275,0.24597207303974222,0,-0.4590505307154614,0.0,0,92.95777777777778,50.43997082055556,-0.131913681258076,-0.18700753900774347,-0.9435763249346366,0.6778913827617145,-0.26922194417304923,-0.49599780243338865,-0.1177555835995132,-0.3358754552476965,-0.03951791010845544,0.9835454848969837
CERT000033,0.2562413543244846,0,4.222443539444445,0.010472610096670247,0,-0.40255913270444543,0.0,0,76.7538888888889,2.5711358838888887,-0.1032663612647129,-0.18700753900774347,-0.8001396078535128,-2.058875131858591,-0.26922194417304923,-0.43495962167759394,-0.1177555835995132,-0.3358754552476965,-0.28823210658763043,-2.025693709478976
CERT000034,0.3346813888519356,0,65.22822320277777,0.24597207303974222,0,0.2515588692228909,0.0,0,70.71805555555555,8.940554955740739,-0.012222590766881265,-0.18700753900774347,2.300327478482735,0.6778913827617145,-0.26922194417304923,0.2718059079960445,-0.1177555835995132,-0.3358754552476965,-0.38087637537249014,-1.6252848517789389
CERT000035,0.27881528775383524,0,7.157888268055556,0.24597207303974222,0,-1.0304830774080653,0.0,0,13.965277777777779,41.47733369972222,-0.07706525073797182,-0.18700753900774347,-0.6509529272628511,0.6778913827617145,-0.26922194417304923,-1.1134228317797277,-0.1177555835995132,-0.3358754552476965,-1.2519772339225683,0.4201158767884001
CERT000036,0.1729945071527736,0,19.541296972500003,0.24597207303974222,0,-0.13714906158983192,0.0,0,168.0,44.721271199166665,-0.19988930252459877,-0.18700753900774347,-0.02159696596438107,0.6778913827617145,-0.26922194417304923,-0.1481876800105983,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,0.6240436281186671
CERT000037,4.813804173354735,0,7.223080801111111,0.24597207303974222,0,2.267662808020664,0.0,0,168.0,25.810267303194443,5.186605141533113,-0.18700753900774347,-0.6476396788439457,0.6778913827617145,-0.26922194417304923,2.450178562445333,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,-0.5647827597399139
CERT000038,0.13150875565348485,0,3.5291169475,0.24597207303974222,0,-0.506577013213444,0.0,0,168.0,8.334333924722221,-0.248040979932511,-0.18700753900774347,-0.8353762082259434,0.6778913827617145,-0.26922194417304923,-0.5473495149336401,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,-1.6633944922038526
CERT000039,0.31968462674479536,0,19.77454333972222,0.24597207303974222,0,0.38933962788727017,0.0,0,31.71527777777778,49.17886697486111,-0.02962903093124949,-0.18700753900774347,-0.009742799218690935,0.6778913827617145,-0.26922194417304923,0.4206761280317915,-0.1177555835995132,-0.3358754552476965,-0.9795317106425037,0.904267116713113
CERT000040,0.19845354290784636,0,10.316099294722221,0.24597207303974222,0,0.767246430161276,0.0,0,168.0,30.091727351944442,-0.17033951175328335,-0.18700753900774347,-0.49044470338763846,0.6778913827617145,-0.26922194417304923,0.8289992447928082,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,-0.2956319144164477
CERT000041,0.2648406779661017,0,28.947214686666666,0.24597207303974222,0,1.4375266006407543,0.0,0,124.77305555555556,34.09294251013889,-0.09328529926263056,-0.18700753900774347,0.4564354180244538,0.6778913827617145,-0.26922194417304923,1.5532277759184356,-0.1177555835995132,-0.3358754552476965,0.4488161745375884,-0.04409845856567572
CERT000042,0.27858925535194046,0,2.904360646666667,0.12191192266380237,0,-0.10453497641177341,0.0,0,107.4725,26.315491881944443,-0.07732760200090988,-0.18700753900774347,-0.8671278940236608,-0.7638259829789712,-0.26922194417304923,-0.11294860828688155,-0.1177555835995132,-0.3358754552476965,0.183269193615382,-0.5330221872014745
CERT000043,0.16301641343564208,0,6.507751447777778,0.24597207303974222,0,-0.3652414020705366,0.0,0,84.62527777777778,42.10541943472222,-0.21147067522364388,-0.18700753900774347,-0.6839945148634122,0.6778913827617145,-0.26922194417304923,-0.394638325550626,-0.1177555835995132,-0.3358754552476965,-0.167413815614435,0.45960002579037795
CERT000044,0.2770049299555816,0,13.256301199444444,0.24597207303974222,0,-0.25107808825854633,0.0,0,47.808055555555555,35.99396762319444,-0.07916649662466863,-0.18700753900774347,-0.3410162511478347,0.6778913827617145,-0.26922194417304923,-0.2712864307581137,-0.1177555835995132,-0.3358754552476965,-0.7325229634483369,0.07540809068016466
CERT000045,0.13271889400921658,0,23.56358939861111,0.24597207303974222,0,-1.1332915779384776,0.0,0,3.616388888888889,25.09686145236111,-0.24663639668119558,-0.18700753900774347,0.18282604686488654,0.6778913827617145,-0.26922194417304923,-1.2245060065558915,-0.1177555835995132,-0.3358754552476965,-1.4108227803282347,-0.6096304952376579
CERT000046,0.3152816153028693,0,37.67958543638889,0.12191192266380237,0,0.469664684689625,0.0,0,20.610277777777778,35.67164824513889,-0.03473951775896443,-0.18700753900774347,0.9002364520348731,-0.7638259829789712,-0.26922194417304923,0.5074662502264226,-0.1177555835995132,-0.3358754552476965,-1.149982839432651,0.05514571941428913
CERT000047,0.1736595259221701,0,3.8932392302777776,0.03571428571428571,0,0.2784989600873858,0.0,0,66.42722222222223,40.466847844166665,-0.19911742861375167,-0.18700753900774347,-0.8168705984397175,-1.7655386981364607,-0.26922194417304923,0.300914306684353,-0.1177555835995132,-0.3358754552476965,-0.4467365631362953,0.3565924247151783
CERT000048,0.09347407173056459,0,10.81957566611111,0.07357679914070892,0,-1.874485921656378,0.0,1,0.0,69.86471572305555,-0.29218707261206056,-0.18700753900774347,-0.4648567684927177,-1.3255340475532642,-0.26922194417304923,-2.025356329258185,-0.1177555835995132,2.9748968893367405,-1.46633089093204,2.2046678242790754
CERT000049,0.2808262763718244,0,13.3980347125,0.04484425349087003,0,-0.4549527208365918,0.0,0,168.0,47.7413606275,-0.07473113669387509,-0.18700753900774347,-0.33381299770718276,-1.659438285939094,-0.26922194417304923,-0.49157017506186296,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,0.8138993346610418
CERT000050,0.27283700478510153,0,44.52817032638889,0.24597207303974222,0,-0.5830121444142046,0.0,0,102.99444444444444,44.81667952916667,-0.08400412354514795,-0.18700753900774347,1.248298752961207,0.6778913827617145,-0.26922194417304923,-0.6299366258671514,-0.1177555835995132,-0.3358754552476965,0.11453532380633782,0.6300414027978677
CERT000051,0.20393273108679838,0,53.27651885027778,0.12191192266380237,0,-0.3021908585113509,0.0,0,144.79111111111112,40.313035325,-0.163979928230862,-0.18700753900774347,1.6929118176216738,-0.7638259829789712,-0.26922194417304923,-0.32651307799052454,-0.1177555835995132,-0.3358754552476965,0.7560741813478836,0.34692311352608385
CERT000052,0.20979000119317504,0,14.613160839722223,0.01154672395273899,0,0.7444909235879927,0.0,0,48.76638888888889,27.333212168888892,-0.15718151261922503,-0.18700753900774347,-0.2720572331879709,-2.0463927304236074,-0.26922194417304923,0.8044122320384258,-0.1177555835995132,-0.3358754552476965,-0.7178134633651408,-0.469043947905767
CERT000053,0.15105437957664758,0,21.51954026,0.24597207303974222,0,-0.8240733700872145,0.0,0,168.0,26.943835293888892,-0.22535476734454235,-0.18700753900774347,0.07894233105809097,0.6778913827617145,-0.26922194417304923,-0.8903999739856268,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,-0.4935218395274013
CERT000054,0.1155464340687532,0,35.502113108888885,0.07357679914070892,0,-0.2382921577061242,0.0,0,86.05055555555556,42.642306274629625,-0.2665681255632833,-0.18700753900774347,0.7895718343530922,-1.3255340475532642,-0.26922194417304923,-0.25747140815878644,-0.1177555835995132,-0.3358754552476965,-0.14553716491099192,0.4933510231508019
CERT000055,0.14255155000701364,0,74.58640509166668,0.24597207303974222,0,-0.589558878407663,0.0,0,168.0,52.56633894527778,-0.235223830617953,-0.18700753900774347,2.775933807826755,0.6778913827617145,-0.26922194417304923,-0.6370102821568204,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,1.1172180572721364
CERT000056,0.24105522165301924,0,2.6759673180555557,0.24597207303974222,0,-0.5998724253170837,0.0,0,168.0,63.47056491712963,-0.1208926000344913,-0.18700753900774347,-0.8787354171469681,0.6778913827617145,-0.26922194417304923,-0.6481539281393085,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,1.8027042242582976
CERT000057,0.330608217633378,0,8.257877846388888,0.24597207303974222,0,1.2401065463284053,0.0,0,152.96166666666667,49.69972400611111,-0.01695023868104623,-0.18700753900774347,-0.5950486916026158,0.6778913827617145,-0.26922194417304923,1.33991811490445,-0.1177555835995132,-0.3358754552476965,0.8814843945209636,0.9370104119108665
CERT000058,0.2068363489452573,0,0.25592832,0.24597207303974222,0,1.4146061733966742,0.0,0,123.54166666666667,53.55954579430555,-0.1606097573798226,-0.18700753900774347,-1.001727882820366,0.6778913827617145,-0.26922194417304923,1.5284625686411897,-0.1177555835995132,-0.3358754552476965,0.4299155328364847,1.179655277274908
CERT000059,0.33981230050974226,0,4.996511723333333,0.12191192266380237,0,0.6350597830808546,0.0,0,31.71527777777778,15.414501482777778,-0.006267244798050541,-0.18700753900774347,-0.7607995168003032,-0.7638259829789712,-0.26922194417304923,0.6861733855987441,-0.1177555835995132,-0.3358754552476965,-0.9795317106425037,-1.2183049522842178
CERT000060,0.406457167455876,0,26.035180566944444,0.12191192266380237,0,-0.25081843804202475,0.0,0,38.172777777777775,23.63782855601852,0.07108611191138459,-0.18700753900774347,0.30843852342999867,-0.7638259829789712,-0.26922194417304923,-0.2710058822603365,-0.1177555835995132,-0.3358754552476965,-0.880415261821038,-0.7013515280007698
CERT000061,0.13047865041569134,0,15.628082899166667,0.24597207303974222,1,-0.5393652000847358,0.0,1,0.0,14.52608238564815,-0.24923660236464373,-0.18700753900774347,-0.2204763426908792,0.6778913827617145,3.7114168018141793,-0.5827767011490427,-0.1177555835995132,2.9748968893367405,-1.46633089093204,-1.274154767130385
CERT000062,0.34825615869764437,0,7.987886626666667,0.07357679914070892,0,0.7257752012170579,0.0,1,0.0,22.78043406212963,0.003533371578610527,-0.18700753900774347,-0.6087703241260937,-1.3255340475532642,-0.26922194417304923,0.7841901507079261,-0.1177555835995132,2.9748968893367405,-1.46633089093204,-0.7552510039221333
CERT000063,0.2426904866500708,0,10.266385134444445,0.12191192266380237,0,-0.7095401559098665,0.0,0,168.0,36.75430619638889,-0.11899458084070068,-0.18700753900774347,-0.4929713019905366,-0.7638259829789712,-0.26922194417304923,-0.766648406921631,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,0.12320621734190261
CERT000064,0.2536426810132257,0,16.15888670388889,0.24597207303974222,0,-0.5087928165119474,0.0,0,162.45111111111112,62.40010576194444,-0.10628258911283167,-0.18700753900774347,-0.19349955893488943,0.6778913827617145,-0.26922194417304923,-0.5497436600073197,-0.1177555835995132,-0.3358754552476965,1.0271382907070914,1.7354105946969394
CERT000065,0.27159037281736664,0,25.607787425,0.24597207303974222,0,-0.9609446656106551,0.0,0,168.0,37.67022519324074,-0.08545106419795957,-0.18700753900774347,0.28671732952284135,0.6778913827617145,-0.26922194417304923,-1.0382875315711273,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,0.18078479321170898
CERT000066,0.2810201912858661,0,4.001222246388889,0.12191192266380237,0,0.040907480181936885,0.0,0,168.0,36.66897071398148,-0.07450606355314437,-0.18700753900774347,-0.81138263009994,-0.7638259829789712,-0.26922194417304923,0.04419997127920691,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,0.11784166483772929
CERT000067,0.32547952196657165,0,24.27665447777778,0.24597207303974222,0,0.7704583371922116,0.0,0,168.0,36.90226775888889,-0.022903012593690687,-0.18700753900774347,0.21906580677899182,0.6778913827617145,-0.26922194417304923,0.832469666287543,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,0.13250771243208403
CERT000068,0.1595411813732069,0,27.402532036388887,0.24597207303974222,0,-0.38106090318324326,0.0,0,168.0,33.644794581944446,-0.21550430718499047,-0.18700753900774347,0.37793076252376523,0.6778913827617145,-0.26922194417304923,-0.4117310795340836,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,-0.07227094933519963
CERT000069,0.15623916210029826,0,11.383908344444444,0.24597207303974222,0,-0.3441837521240474,0.0,0,67.99888888888889,58.29134442425926,-0.21933689454517197,-0.18700753900774347,-0.4361759630907975,0.6778913827617145,-0.26922194417304923,-0.37188582359492256,-0.1177555835995132,-0.3358754552476965,-0.422612982999854,1.4771163271623842
CERT000070,0.1945334187486654,0,30.803052695,0.24597207303974222,1,0.4784222639379373,0.0,1,0.0,12.891143023722222,-0.17488952102369712,-0.18700753900774347,0.5507537710422035,0.6778913827617145,3.7114168018141793,0.5169286944916086,-0.1177555835995132,2.9748968893367405,-1.46633089093204,-1.3769340308171842
CERT000071,0.15166410650281617,0,16.673486699166666,0.24597207303974222,0,-0.5878728944873373,0.0,0,168.0,30.090882099722222,-0.22464706956410582,-0.18700753900774347,-0.16734629350999905,0.6778913827617145,-0.26922194417304923,-0.635188599654643,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,-0.2956850505773675
CERT000072,0.3496814378090529,0,11.230340328333334,0.24597207303974222,0,0.45064760619772276,0.0,0,168.0,50.20308709481481,0.005187664378150556,-0.18700753900774347,-0.4439806757277647,0.6778913827617145,-0.26922194417304923,0.48691855774039994,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,0.968653963243031
CERT000073,0.3270951606614745,0,48.02385631638889,0.24597207303974222,0,0.6359738217694232,0.0,0,168.0,25.71340153111111,-0.021027773254081873,-0.18700753900774347,1.425958302859164,0.6778913827617145,-0.26922194417304923,0.6871609918654495,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,-0.5708721554465843
CERT000074,0.3255653099228518,0,6.068254627222222,0.24597207303974222,0,0.14345820811844764,0.0,0,147.76333333333332,58.0080187375,-0.022803440238195145,-0.18700753900774347,-0.706330848145305,0.6778913827617145,-0.26922194417304923,0.15500462630308237,-0.1177555835995132,-0.3358754552476965,0.8016949497218534,1.459305265696245
CERT000075,0.16910933993654725,0,13.371869841944445,0.24597207303974222,0,-1.3179036774537494,0.0,0,85.71222222222222,23.10282268712963,-0.20439873797437566,-0.18700753900774347,-0.3351427622052915,0.6778913827617145,-0.26922194417304923,-1.4239768480762687,-0.1177555835995132,-0.3358754552476965,-0.15073025798384204,-0.7349842794978907
CERT000076,0.15795090715048027,0,1.0734567658333334,0.24597207303974222,0,-0.4223339700213257,0.0,0,168.0,30.848839852407405,-0.21735010649187209,-0.18700753900774347,-0.9601790319993783,0.6778913827617145,-0.26922194417304923,-0.456326062181134,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,-0.24803659245050674
CERT000077,0.1317729739905249,0,4.243842292777778,0.07357679914070892,0,-0.5113535696445831,0.0,0,168.0,35.01129375,-0.24773430702264157,-0.18700753900774347,-0.7990520694142901,-1.3255340475532642,-0.26922194417304923,-0.5525105186456969,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,0.013633018476749416
CERT000078,4.062011285771866,0,1.8607406991666666,0.24597207303974222,0,2.0394801546903802,0.0,0,143.53,31.60350056351852,4.314014256899535,-0.18700753900774347,-0.9201672833360228,0.6778913827617145,-0.26922194417304923,2.203630335110001,-0.1177555835995132,-0.3358754552476965,0.73671733196304,-0.20059540042367327
CERT000079,0.17038675000821007,0,1.7051749094444444,0.24597207303974222,0,0.07296506289977864,0.0,0,168.0,46.798011208333335,-0.20291607379534107,-0.18700753900774347,-0.9280735278501562,0.6778913827617145,-0.26922194417304923,0.07883774972724421,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,0.7545963654138482
CERT000080,0.22145753506193966,0,39.60813463388889,0.24597207303974222,0,-0.2674169422617525,0.0,0,71.5886111111111,23.51918607972222,-0.14363924071403184,-0.18700753900774347,0.9982501704764188,0.6778913827617145,-0.26922194417304923,-0.2889403384166879,-0.1177555835995132,-0.3358754552476965,-0.36751418022445065,-0.7088099002436081
CERT000081,0.1379414125200642,0,5.9848618149999995,0.24597207303974222,1,-0.38012145794520114,0.0,1,0.0,6.197746757129629,-0.24057472448042813,-0.18700753900774347,-0.7105690805055649,0.6778913827617145,3.7114168018141793,-0.4107160218391297,-0.1177555835995132,2.9748968893367405,-1.46633089093204,-1.7977094772129292
CERT000082,0.2415235297873699,0,40.89360360194445,0.00644468313641246,0,-0.34000225454477073,0.0,0,168.0,71.30173007,-0.12034904420151715,-0.18700753900774347,1.0635809350032812,-2.1056841372397823,-0.26922194417304923,-0.367367772810907,-0.1177555835995132,-0.3358754552476965,1.1123084280004023,2.2950046770858576
CERT000083,0.2140875553369405,0,6.6377205508333335,0.07357679914070892,0,1.1729907624007412,0.0,0,118.5975,2.2065915884722225,-0.15219342795653842,-0.18700753900774347,-0.6773891583137838,-1.3255340475532642,-0.26922194417304923,1.2674004308821005,-0.1177555835995132,-0.3358754552476965,0.3540273032768309,-2.0486105192009045
